分類補注李太白詩，元至大三年余氏勤有堂刊本，日本早稻田.png	[[[561.0, 1116.0], [715.0, 1116.0], [715.0, 1274.0], [561.0, 1274.0]], [[585.0, 564.0], [650.0, 564.0], [650.0, 786.0], [585.0, 786.0]], [[706.0, 546.0], [772.0, 544.0], [778.0, 756.0], [711.0, 757.0]], [[412.0, 554.0], [431.0, 554.0], [431.0, 581.0], [412.0, 581.0]], [[480.0, 531.0], [512.0, 529.0], [520.0, 634.0], [487.0, 636.0]], [[409.0, 475.0], [439.0, 475.0], [439.0, 525.0], [409.0, 525.0]], [[467.0, 466.0], [511.0, 470.0], [506.0, 529.0], [463.0, 525.0]], [[467.0, 369.0], [512.0, 369.0], [512.0, 482.0], [467.0, 482.0]], [[548.0, 365.0], [577.0, 363.0], [582.0, 454.0], [554.0, 456.0]], [[81.0, 359.0], [118.0, 359.0], [118.0, 394.0], [81.0, 394.0]], [[213.0, 359.0], [241.0, 359.0], [241.0, 393.0], [213.0, 393.0]], [[20.0, 352.0], [50.0, 352.0], [50.0, 402.0], [20.0, 402.0]], [[14.0, 293.0], [46.0, 290.0], [52.0, 341.0], [21.0, 344.0]], [[412.0, 265.0], [435.0, 265.0], [435.0, 300.0], [412.0, 300.0]], [[526.0, 234.0], [582.0, 234.0], [582.0, 361.0], [526.0, 361.0]], [[205.0, 237.0], [250.0, 237.0], [250.0, 361.0], [205.0, 361.0]], [[90.0, 241.0], [121.0, 241.0], [121.0, 282.0], [90.0, 282.0]], [[402.0, 246.0], [441.0, 232.0], [450.0, 257.0], [411.0, 270.0]], [[219.0, 194.0], [233.0, 194.0], [233.0, 208.0], [219.0, 208.0]], [[104.0, 200.0], [120.0, 185.0], [134.0, 199.0], [118.0, 214.0]]]
國朝名臣事略，元元統三年余志安勤友書堂刻本，國圖，中國版刻圖錄，321.jpg	[[[1433.0, 3651.0], [1534.0, 3651.0], [1534.0, 3745.0], [1433.0, 3745.0]], [[438.0, 3566.0], [493.0, 3566.0], [493.0, 3626.0], [438.0, 3626.0]], [[1437.0, 3494.0], [1543.0, 3494.0], [1543.0, 3647.0], [1437.0, 3647.0]], [[1429.0, 3391.0], [1539.0, 3391.0], [1539.0, 3536.0], [1429.0, 3536.0]], [[1324.0, 3323.0], [1353.0, 3323.0], [1353.0, 3387.0], [1324.0, 3387.0]], [[1426.0, 3276.0], [1492.0, 3259.0], [1522.0, 3378.0], [1455.0, 3395.0]], [[588.0, 3021.0], [668.0, 3014.0], [681.0, 3147.0], [601.0, 3155.0]], [[551.0, 2897.0], [660.0, 2874.0], [688.0, 3006.0], [579.0, 3029.0]], [[1302.0, 2896.0], [1357.0, 2896.0], [1357.0, 2973.0], [1302.0, 2973.0]], [[853.0, 2885.0], [921.0, 2893.0], [908.0, 2996.0], [841.0, 2988.0]], [[383.0, 2868.0], [518.0, 2866.0], [528.0, 3372.0], [393.0, 3375.0]], [[102.0, 2857.0], [228.0, 2879.0], [201.0, 3037.0], [75.0, 3015.0]], [[843.0, 2781.0], [932.0, 2781.0], [932.0, 2892.0], [843.0, 2892.0]], [[687.0, 2781.0], [792.0, 2781.0], [792.0, 2875.0], [687.0, 2875.0]], [[1311.0, 2781.0], [1361.0, 2781.0], [1361.0, 2849.0], [1311.0, 2849.0]], [[409.0, 2773.0], [502.0, 2773.0], [502.0, 2875.0], [409.0, 2875.0]], [[93.0, 2764.0], [207.0, 2764.0], [207.0, 2888.0], [93.0, 2888.0]], [[1449.0, 2726.0], [1534.0, 2758.0], [1493.0, 2870.0], [1408.0, 2838.0]], [[712.0, 2625.0], [807.0, 2658.0], [764.0, 2782.0], [670.0, 2748.0]], [[982.0, 2645.0], [1062.0, 2645.0], [1062.0, 2768.0], [982.0, 2768.0]], [[843.0, 2645.0], [927.0, 2645.0], [927.0, 2777.0], [843.0, 2777.0]], [[83.0, 2631.0], [206.0, 2648.0], [190.0, 2759.0], [68.0, 2742.0]], [[1429.0, 2632.0], [1517.0, 2632.0], [1517.0, 2747.0], [1429.0, 2747.0]], [[1695.0, 2563.0], [1868.0, 2565.0], [1854.0, 3524.0], [1681.0, 3522.0]], [[1442.0, 2504.0], [1513.0, 2504.0], [1513.0, 2611.0], [1442.0, 2611.0]], [[101.0, 2436.0], [164.0, 2414.0], [185.0, 2478.0], [122.0, 2500.0]], [[1703.0, 2376.0], [1829.0, 2376.0], [1829.0, 2632.0], [1703.0, 2632.0]], [[1458.0, 2393.0], [1496.0, 2393.0], [1496.0, 2448.0], [1458.0, 2448.0]], [[1728.0, 2188.0], [1808.0, 2188.0], [1808.0, 2274.0], [1728.0, 2274.0]], [[1016.0, 2184.0], [1054.0, 2184.0], [1054.0, 2231.0], [1016.0, 2231.0]], [[856.0, 2039.0], [910.0, 2039.0], [910.0, 2107.0], [856.0, 2107.0]], [[695.0, 1813.0], [738.0, 1770.0], [776.0, 1809.0], [733.0, 1851.0]], [[1589.0, 1766.0], [1648.0, 1766.0], [1648.0, 1826.0], [1589.0, 1826.0]], [[704.0, 1672.0], [776.0, 1672.0], [776.0, 1749.0], [704.0, 1749.0]], [[1593.0, 1672.0], [1631.0, 1672.0], [1631.0, 1719.0], [1593.0, 1719.0]], [[432.0, 1514.0], [491.0, 1566.0], [436.0, 1629.0], [378.0, 1578.0]], [[110.0, 1506.0], [185.0, 1506.0], [185.0, 1583.0], [110.0, 1583.0]], [[1851.0, 1428.0], [1965.0, 1430.0], [1955.0, 2155.0], [1842.0, 2153.0]], [[1593.0, 1429.0], [1631.0, 1429.0], [1631.0, 1467.0], [1593.0, 1467.0]], [[835.0, 1416.0], [889.0, 1416.0], [889.0, 1480.0], [835.0, 1480.0]], [[371.0, 1399.0], [502.0, 1399.0], [502.0, 1506.0], [371.0, 1506.0]], [[223.0, 1275.0], [329.0, 1275.0], [329.0, 1544.0], [223.0, 1544.0]], [[79.0, 1262.0], [188.0, 1257.0], [200.0, 1498.0], [90.0, 1503.0]], [[228.0, 1190.0], [325.0, 1190.0], [325.0, 1263.0], [228.0, 1263.0]], [[110.0, 1165.0], [177.0, 1165.0], [177.0, 1263.0], [110.0, 1263.0]], [[679.0, 1049.0], [763.0, 1049.0], [763.0, 1118.0], [679.0, 1118.0]], [[1007.0, 1045.0], [1028.0, 1045.0], [1028.0, 1071.0], [1007.0, 1071.0]], [[1425.0, 1024.0], [1484.0, 1024.0], [1484.0, 1092.0], [1425.0, 1092.0]], [[1294.0, 1024.0], [1349.0, 1024.0], [1349.0, 1088.0], [1294.0, 1088.0]], [[1859.0, 1007.0], [1943.0, 1007.0], [1943.0, 1463.0], [1859.0, 1463.0]], [[1122.0, 1027.0], [1223.0, 1005.0], [1239.0, 1077.0], [1138.0, 1100.0]], [[927.0, 947.0], [965.0, 947.0], [965.0, 981.0], [927.0, 981.0]], [[991.0, 938.0], [1033.0, 938.0], [1033.0, 981.0], [991.0, 981.0]], [[413.0, 926.0], [489.0, 926.0], [489.0, 998.0], [413.0, 998.0]], [[105.0, 917.0], [215.0, 917.0], [215.0, 1011.0], [105.0, 1011.0]], [[669.0, 928.0], [789.0, 894.0], [812.0, 979.0], [692.0, 1012.0]], [[82.0, 808.0], [200.0, 795.0], [209.0, 881.0], [91.0, 894.0]], [[365.0, 786.0], [608.0, 775.0], [612.0, 869.0], [370.0, 880.0]]]
增廣音註唐郢州刺史丁卯詩集，元刻本，國圖，中國版刻圖錄，336.jpg	[[[1351.0, 2964.0], [1493.0, 2956.0], [1509.0, 3269.0], [1367.0, 3277.0]], [[1545.0, 2922.0], [1716.0, 2944.0], [1689.0, 3153.0], [1518.0, 3131.0]], [[1777.0, 2808.0], [1936.0, 2808.0], [1936.0, 3267.0], [1777.0, 3267.0]], [[355.0, 2728.0], [517.0, 2734.0], [490.0, 3482.0], [328.0, 3476.0]], [[1547.0, 2283.0], [1686.0, 2283.0], [1686.0, 2789.0], [1547.0, 2789.0]], [[1361.0, 1536.0], [1496.0, 1537.0], [1487.0, 2761.0], [1352.0, 2760.0]], [[533.0, 1109.0], [672.0, 1113.0], [653.0, 1700.0], [514.0, 1695.0]], [[708.0, 903.0], [902.0, 909.0], [879.0, 1598.0], [684.0, 1591.0]], [[900.0, 905.0], [1063.0, 905.0], [1063.0, 1244.0], [900.0, 1244.0]], [[123.0, 747.0], [313.0, 746.0], [321.0, 3499.0], [131.0, 3500.0]], [[338.0, 745.0], [497.0, 749.0], [487.0, 1147.0], [328.0, 1143.0]], [[1113.0, 673.0], [1339.0, 681.0], [1315.0, 1341.0], [1088.0, 1333.0]], [[349.0, 565.0], [484.0, 565.0], [484.0, 822.0], [349.0, 822.0]], [[1753.0, 506.0], [1979.0, 506.0], [1979.0, 2733.0], [1753.0, 2733.0]]]
太平惠民和劑局方，元刻本，國圖，中國版刻圖錄，335.jpg	[[[697.0, 3377.0], [1261.0, 3377.0], [1261.0, 3487.0], [697.0, 3487.0]], [[1249.0, 3373.0], [1402.0, 3373.0], [1402.0, 3491.0], [1249.0, 3491.0]], [[1539.0, 3389.0], [1588.0, 3389.0], [1588.0, 3424.0], [1539.0, 3424.0]], [[822.0, 3227.0], [1245.0, 3227.0], [1245.0, 3369.0], [822.0, 3369.0]], [[1265.0, 3227.0], [1386.0, 3227.0], [1386.0, 3377.0], [1265.0, 3377.0]], [[1302.0, 3223.0], [1354.0, 3223.0], [1354.0, 3251.0], [1302.0, 3251.0]], [[838.0, 3121.0], [967.0, 3121.0], [967.0, 3223.0], [838.0, 3223.0]], [[1124.0, 3117.0], [1229.0, 3117.0], [1229.0, 3231.0], [1124.0, 3231.0]], [[1037.0, 3076.0], [1138.0, 3143.0], [1059.0, 3255.0], [959.0, 3188.0]], [[878.0, 3097.0], [927.0, 3097.0], [927.0, 3125.0], [878.0, 3125.0]], [[834.0, 2987.0], [955.0, 2987.0], [955.0, 3121.0], [834.0, 3121.0]], [[838.0, 2853.0], [943.0, 2853.0], [943.0, 2987.0], [838.0, 2987.0]], [[1108.0, 2833.0], [1253.0, 2833.0], [1253.0, 3172.0], [1108.0, 3172.0]], [[979.0, 2849.0], [1084.0, 2849.0], [1084.0, 2975.0], [979.0, 2975.0]], [[669.0, 2829.0], [822.0, 2829.0], [822.0, 3381.0], [669.0, 3381.0]], [[1468.0, 2813.0], [1576.0, 2870.0], [1506.0, 2997.0], [1398.0, 2941.0]], [[713.0, 2849.0], [741.0, 2849.0], [741.0, 2869.0], [713.0, 2869.0]], [[1265.0, 2798.0], [1390.0, 2798.0], [1390.0, 3251.0], [1265.0, 3251.0]], [[1475.0, 2814.0], [1507.0, 2814.0], [1507.0, 2857.0], [1475.0, 2857.0]], [[1144.0, 2735.0], [1221.0, 2735.0], [1221.0, 2818.0], [1144.0, 2818.0]], [[842.0, 2723.0], [955.0, 2723.0], [955.0, 2833.0], [842.0, 2833.0]], [[991.0, 2719.0], [1096.0, 2719.0], [1096.0, 2829.0], [991.0, 2829.0]], [[1269.0, 2711.0], [1374.0, 2711.0], [1374.0, 2829.0], [1269.0, 2829.0]], [[214.0, 2660.0], [399.0, 2660.0], [399.0, 3334.0], [214.0, 3334.0]], [[343.0, 2659.0], [529.0, 2647.0], [576.0, 3345.0], [390.0, 3357.0]], [[850.0, 2568.0], [959.0, 2585.0], [939.0, 2708.0], [830.0, 2692.0]], [[1294.0, 2557.0], [1394.0, 2579.0], [1364.0, 2704.0], [1264.0, 2682.0]], [[878.0, 2561.0], [927.0, 2561.0], [927.0, 2589.0], [878.0, 2589.0]], [[1426.0, 2522.0], [1543.0, 2522.0], [1543.0, 2845.0], [1426.0, 2845.0]], [[979.0, 2447.0], [1092.0, 2447.0], [1092.0, 2565.0], [979.0, 2565.0]], [[829.0, 2449.0], [946.0, 2425.0], [978.0, 2575.0], [861.0, 2599.0]], [[1293.0, 2431.0], [1370.0, 2431.0], [1370.0, 2565.0], [1293.0, 2565.0]], [[968.0, 2344.0], [1056.0, 2313.0], [1091.0, 2409.0], [1003.0, 2440.0]], [[1108.0, 2317.0], [1237.0, 2317.0], [1237.0, 2439.0], [1108.0, 2439.0]], [[842.0, 2317.0], [951.0, 2317.0], [951.0, 2443.0], [842.0, 2443.0]], [[1281.0, 2317.0], [1366.0, 2317.0], [1366.0, 2435.0], [1281.0, 2435.0]], [[1297.0, 2293.0], [1350.0, 2293.0], [1350.0, 2321.0], [1297.0, 2321.0]], [[1086.0, 2177.0], [1243.0, 2189.0], [1234.0, 2308.0], [1077.0, 2296.0]], [[34.0, 2191.0], [91.0, 2185.0], [111.0, 2356.0], [54.0, 2362.0]], [[1265.0, 2175.0], [1378.0, 2175.0], [1378.0, 2321.0], [1265.0, 2321.0]], [[869.0, 2156.0], [984.0, 2208.0], [928.0, 2325.0], [814.0, 2272.0]], [[1104.0, 2049.0], [1237.0, 2049.0], [1237.0, 2171.0], [1104.0, 2171.0]], [[983.0, 2049.0], [1092.0, 2049.0], [1092.0, 2159.0], [983.0, 2159.0]], [[830.0, 2045.0], [955.0, 2045.0], [955.0, 2171.0], [830.0, 2171.0]], [[1277.0, 2045.0], [1378.0, 2045.0], [1378.0, 2171.0], [1277.0, 2171.0]], [[652.0, 2023.0], [805.0, 2021.0], [814.0, 2872.0], [661.0, 2873.0]], [[216.0, 1960.0], [421.0, 1967.0], [401.0, 2532.0], [196.0, 2525.0]], [[689.0, 1907.0], [806.0, 1907.0], [806.0, 2045.0], [689.0, 2045.0]], [[982.0, 1900.0], [1095.0, 1914.0], [1080.0, 2033.0], [967.0, 2019.0]], [[828.0, 1893.0], [950.0, 1903.0], [937.0, 2052.0], [815.0, 2041.0]], [[471.0, 1888.0], [504.0, 1888.0], [504.0, 1923.0], [471.0, 1923.0]], [[822.0, 1773.0], [955.0, 1773.0], [955.0, 1892.0], [822.0, 1892.0]], [[685.0, 1773.0], [806.0, 1773.0], [806.0, 1903.0], [685.0, 1903.0]], [[1103.0, 1729.0], [1232.0, 1725.0], [1242.0, 2038.0], [1113.0, 2042.0]], [[439.0, 1698.0], [520.0, 1698.0], [520.0, 1840.0], [439.0, 1840.0]], [[1269.0, 1643.0], [1382.0, 1643.0], [1382.0, 2092.0], [1269.0, 2092.0]], [[975.0, 1655.0], [1080.0, 1655.0], [1080.0, 1742.0], [975.0, 1742.0]], [[830.0, 1643.0], [951.0, 1643.0], [951.0, 1750.0], [830.0, 1750.0]], [[1112.0, 1635.0], [1233.0, 1635.0], [1233.0, 1769.0], [1112.0, 1769.0]], [[298.0, 1627.0], [371.0, 1627.0], [371.0, 1706.0], [298.0, 1706.0]], [[427.0, 1592.0], [520.0, 1592.0], [520.0, 1734.0], [427.0, 1734.0]], [[991.0, 1497.0], [1072.0, 1497.0], [1072.0, 1616.0], [991.0, 1616.0]], [[1112.0, 1482.0], [1233.0, 1482.0], [1233.0, 1627.0], [1112.0, 1627.0]], [[270.0, 1465.0], [403.0, 1492.0], [377.0, 1617.0], [244.0, 1590.0]], [[1127.0, 1347.0], [1240.0, 1358.0], [1222.0, 1528.0], [1109.0, 1517.0]], [[1262.0, 1343.0], [1379.0, 1346.0], [1369.0, 1644.0], [1252.0, 1641.0]], [[375.0, 1336.0], [520.0, 1336.0], [520.0, 1486.0], [375.0, 1486.0]], [[254.0, 1332.0], [387.0, 1332.0], [387.0, 1525.0], [254.0, 1525.0]], [[1273.0, 1229.0], [1366.0, 1229.0], [1366.0, 1371.0], [1273.0, 1371.0]], [[806.0, 1214.0], [951.0, 1214.0], [951.0, 1643.0], [806.0, 1643.0]], [[967.0, 1214.0], [1100.0, 1214.0], [1100.0, 1529.0], [967.0, 1529.0]], [[677.0, 1214.0], [802.0, 1214.0], [802.0, 1769.0], [677.0, 1769.0]], [[1136.0, 1222.0], [1233.0, 1222.0], [1233.0, 1352.0], [1136.0, 1352.0]], [[1011.0, 1226.0], [1048.0, 1226.0], [1048.0, 1249.0], [1011.0, 1249.0]], [[439.0, 1194.0], [516.0, 1194.0], [516.0, 1371.0], [439.0, 1371.0]], [[226.0, 1084.0], [375.0, 1084.0], [375.0, 1198.0], [226.0, 1198.0]], [[973.0, 1073.0], [1086.0, 1082.0], [1074.0, 1236.0], [961.0, 1227.0]], [[64.0, 1072.0], [170.0, 1089.0], [145.0, 1231.0], [40.0, 1214.0]], [[214.0, 962.0], [371.0, 962.0], [371.0, 1072.0], [214.0, 1072.0]], [[1112.0, 962.0], [1213.0, 962.0], [1213.0, 1076.0], [1112.0, 1076.0]], [[77.0, 958.0], [218.0, 958.0], [218.0, 1076.0], [77.0, 1076.0]], [[967.0, 950.0], [1092.0, 950.0], [1092.0, 1084.0], [967.0, 1084.0]], [[812.0, 942.0], [945.0, 936.0], [961.0, 1273.0], [828.0, 1278.0]], [[1555.0, 841.0], [1780.0, 839.0], [1798.0, 2402.0], [1572.0, 2405.0]], [[177.0, 828.0], [367.0, 828.0], [367.0, 950.0], [177.0, 950.0]], [[1116.0, 835.0], [1209.0, 835.0], [1209.0, 926.0], [1116.0, 926.0]], [[830.0, 824.0], [939.0, 824.0], [939.0, 942.0], [830.0, 942.0]], [[89.0, 820.0], [218.0, 820.0], [218.0, 958.0], [89.0, 958.0]], [[959.0, 842.0], [1065.0, 807.0], [1100.0, 911.0], [994.0, 946.0]], [[343.0, 800.0], [516.0, 787.0], [552.0, 1248.0], [378.0, 1261.0]], [[659.0, 800.0], [792.0, 794.0], [816.0, 1272.0], [683.0, 1279.0]], [[1652.0, 776.0], [1676.0, 776.0], [1676.0, 812.0], [1652.0, 812.0]], [[1105.0, 698.0], [1220.0, 722.0], [1204.0, 800.0], [1088.0, 776.0]], [[669.0, 701.0], [786.0, 701.0], [786.0, 855.0], [669.0, 855.0]], [[838.0, 694.0], [923.0, 694.0], [923.0, 816.0], [838.0, 816.0]], [[68.0, 649.0], [517.0, 659.0], [513.0, 848.0], [63.0, 838.0]], [[1853.0, 572.0], [2059.0, 571.0], [2072.0, 2391.0], [1866.0, 2392.0]], [[1465.0, 603.0], [1504.0, 635.0], [1468.0, 678.0], [1429.0, 646.0]], [[661.0, 564.0], [794.0, 564.0], [794.0, 690.0], [661.0, 690.0]], [[1080.0, 567.0], [1209.0, 567.0], [1209.0, 642.0], [1080.0, 642.0]], [[518.0, 546.0], [659.0, 554.0], [642.0, 842.0], [500.0, 834.0]], [[838.0, 560.0], [935.0, 560.0], [935.0, 686.0], [838.0, 686.0]], [[1949.0, 488.0], [2038.0, 534.0], [1983.0, 635.0], [1894.0, 589.0]], [[600.0, 426.0], [794.0, 426.0], [794.0, 532.0], [600.0, 532.0]], [[782.0, 426.0], [927.0, 426.0], [927.0, 520.0], [782.0, 520.0]], [[507.0, 435.0], [629.0, 402.0], [669.0, 544.0], [547.0, 577.0]]]
